datetime,season,year,month,day,dow,hour,holiday,workingday,weather,temp,atemp,humidity,windspeed,regrate,count,casual,registered
2011-11-7 1:00,4,2011,11,7,2,1,0,1,1,13.94,18.18,87,0,75,8,2,6
2011-11-7 2:00,4,2011,11,7,2,2,0,1,1,13.12,17.425,93,0,100,2,0,2
2011-11-7 3:00,4,2011,11,7,2,3,0,1,1,13.12,17.425,93,0,100,3,0,3
2011-11-7 4:00,4,2011,11,7,2,4,0,1,1,13.12,17.425,93,0,66.667,6,2,4
2011-11-7 5:00,4,2011,11,7,2,5,0,1,1,12.3,16.665,93,0,96.154,26,1,25
2011-11-7 6:00,4,2011,11,7,2,6,0,1,2,11.48,15.91,93,0,97.98,99,2,97
2011-11-7 7:00,4,2011,11,7,2,7,0,1,2,11.48,15.91,93,0,98.071,311,6,305
2011-11-7 8:00,4,2011,11,7,2,8,0,1,2,12.3,15.91,100,6.0032,96.829,410,13,397
2011-11-7 9:00,4,2011,11,7,2,9,0,1,2,13.94,16.665,100,8.9981,89.655,174,18,156
2011-11-7 10:00,4,2011,11,7,2,10,0,1,1,14.76,17.425,93,8.9981,77.236,123,28,95
2011-11-7 11:00,4,2011,11,7,2,11,0,1,1,17.22,21.21,77,7.0015,78.125,128,28,100
2011-11-7 12:00,4,2011,11,7,2,12,0,1,1,18.86,22.725,67,0,88.268,179,21,158
2011-11-7 13:00,4,2011,11,7,2,13,0,1,1,22.14,25.76,49,6.0032,83.069,189,32,157
2011-11-7 14:00,4,2011,11,7,2,14,0,1,1,22.96,26.515,37,11.0014,79.31,145,30,115
2011-11-7 15:00,4,2011,11,7,2,15,0,1,1,22.96,26.515,37,7.0015,77.647,170,38,132
2011-11-7 16:00,4,2011,11,7,2,16,0,1,1,21.32,25,45,0,86.441,295,40,255
2011-11-7 17:00,4,2011,11,7,2,17,0,1,1,20.5,24.24,45,11.0014,92.614,528,39,489
2011-11-7 18:00,4,2011,11,7,2,18,0,1,1,18.86,22.725,59,7.0015,95.765,425,18,407
2011-11-7 19:00,4,2011,11,7,2,19,0,1,1,18.86,22.725,59,0,93.333,300,20,280
2011-11-7 20:00,4,2011,11,7,2,20,0,1,1,16.4,20.455,71,0,91.667,204,17,187
2011-11-7 21:00,4,2011,11,7,2,21,0,1,1,15.58,19.695,82,7.0015,92.806,139,10,129
2011-11-7 22:00,4,2011,11,7,2,22,0,1,1,14.76,18.18,81,6.0032,94.444,108,6,102
2011-11-7 23:00,4,2011,11,7,2,23,0,1,1,14.76,18.18,87,6.0032,97.917,48,1,47
2011-11-8 0:00,4,2011,11,8,3,0,0,1,1,13.94,17.425,87,6.0032,100,18,0,18
2011-11-8 1:00,4,2011,11,8,3,1,0,1,1,13.12,16.665,93,7.0015,72.727,11,3,8
2011-11-8 2:00,4,2011,11,8,3,2,0,1,1,13.12,17.425,87,0,100,1,0,1
2011-11-8 3:00,4,2011,11,8,3,3,0,1,1,13.12,17.425,87,0,100,3,0,3
2011-11-8 4:00,4,2011,11,8,3,4,0,1,1,12.3,16.665,87,0,100,4,0,4
2011-11-8 5:00,4,2011,11,8,3,5,0,1,1,12.3,15.91,87,6.0032,94.444,18,1,17
2011-11-8 6:00,4,2011,11,8,3,6,0,1,1,12.3,16.665,87,0,96.97,99,3,96
2011-11-8 7:00,4,2011,11,8,3,7,0,1,1,12.3,15.91,87,7.0015,97.833,323,7,316
2011-11-8 8:00,4,2011,11,8,3,8,0,1,1,13.12,16.665,93,7.0015,97.639,466,11,455
2011-11-8 9:00,4,2011,11,8,3,9,0,1,1,14.76,18.94,87,0,92.67,191,14,177
2011-11-8 10:00,4,2011,11,8,3,10,0,1,1,17.22,21.21,71,6.0032,80.62,129,25,104
2011-11-8 11:00,4,2011,11,8,3,11,0,1,1,18.86,22.725,63,8.9981,85.714,147,21,126
2011-11-8 12:00,4,2011,11,8,3,12,0,1,1,21.32,25,52,8.9981,86.207,203,28,175
2011-11-8 13:00,4,2011,11,8,3,13,0,1,1,22.14,25.76,49,11.0014,84.184,196,31,165
2011-11-8 14:00,4,2011,11,8,3,14,0,1,1,22.96,26.515,46,7.0015,80.124,161,32,129
2011-11-8 15:00,4,2011,11,8,3,15,0,1,1,23.78,27.275,46,7.0015,82.447,188,33,155
2011-11-8 16:00,4,2011,11,8,3,16,0,1,1,22.96,26.515,46,8.9981,86.505,289,39,250
2011-11-8 17:00,4,2011,11,8,3,17,0,1,1,21.32,25,43,11.0014,91.984,499,40,459
2011-11-8 18:00,4,2011,11,8,3,18,0,1,1,19.68,23.485,55,8.9981,93.506,462,30,432
2011-11-8 19:00,4,2011,11,8,3,19,0,1,1,18.86,22.725,59,0,94.964,278,14,264
2011-11-8 20:00,4,2011,11,8,3,20,0,1,1,16.4,20.455,76,0,93.37,181,12,169
2011-11-8 21:00,4,2011,11,8,3,21,0,1,1,16.4,20.455,76,0,91.209,182,16,166
2011-11-8 22:00,4,2011,11,8,3,22,0,1,1,14.76,18.94,87,0,87.963,108,13,95
2011-11-8 23:00,4,2011,11,8,3,23,0,1,1,14.76,18.94,81,0,93.75,48,3,45
2011-11-9 0:00,4,2011,11,9,4,0,0,1,1,14.76,18.94,87,0,100,13,0,13
2011-11-9 1:00,4,2011,11,9,4,1,0,1,1,13.94,18.18,87,0,100,10,0,10
2011-11-9 2:00,4,2011,11,9,4,2,0,1,1,13.12,17.425,93,0,100,5,0,5
2011-11-9 3:00,4,2011,11,9,4,3,0,1,1,13.12,17.425,93,0,100,4,0,4
2011-11-9 4:00,4,2011,11,9,4,4,0,1,1,13.12,17.425,87,0,100,4,0,4
2011-11-9 5:00,4,2011,11,9,4,5,0,1,1,12.3,16.665,87,0,100,28,0,28
2011-11-9 6:00,4,2011,11,9,4,6,0,1,1,12.3,16.665,87,0,100,98,0,98
2011-11-9 7:00,4,2011,11,9,4,7,0,1,1,12.3,16.665,87,0,100,300,0,300
2011-11-9 8:00,4,2011,11,9,4,8,0,1,1,13.12,17.425,93,0,95.833,456,19,437
2011-11-9 9:00,4,2011,11,9,4,9,0,1,1,13.94,18.18,93,0,89.954,219,22,197
2011-11-9 10:00,4,2011,11,9,4,10,0,1,1,16.4,20.455,76,7.0015,84.762,105,16,89
2011-11-9 11:00,4,2011,11,9,4,11,0,1,1,18.86,22.725,67,11.0014,86.184,152,21,131
2011-11-9 12:00,4,2011,11,9,4,12,0,1,1,20.5,24.24,51,11.0014,86.667,180,24,156
2011-11-9 13:00,4,2011,11,9,4,13,0,1,1,20.5,24.24,51,11.0014,81.437,167,31,136
2011-11-9 14:00,4,2011,11,9,4,14,0,1,1,21.32,25,48,11.0014,85.475,179,26,153
2011-11-9 15:00,4,2011,11,9,4,15,0,1,1,21.32,25,45,15.0013,86.093,151,21,130
2011-11-9 16:00,4,2011,11,9,4,16,0,1,1,21.32,25,48,12.998,91.459,281,24,257
2011-11-9 17:00,4,2011,11,9,4,17,0,1,1,18.86,22.725,63,7.0015,94.433,485,27,458
2011-11-9 18:00,4,2011,11,9,4,18,0,1,1,18.04,21.97,67,7.0015,94.853,408,21,387
2011-11-9 19:00,4,2011,11,9,4,19,0,1,1,18.04,21.97,72,7.0015,96.053,304,12,292
2011-11-9 20:00,4,2011,11,9,4,20,0,1,1,18.04,21.97,77,0,91.781,219,18,201
2011-11-9 21:00,4,2011,11,9,4,21,0,1,1,16.4,20.455,87,0,94.41,161,9,152
2011-11-9 22:00,4,2011,11,9,4,22,0,1,1,16.4,20.455,87,0,92.105,114,9,105
2011-11-9 23:00,4,2011,11,9,4,23,0,1,1,15.58,19.695,87,0,92.424,66,5,61
2011-11-10 0:00,4,2011,11,10,5,0,0,1,1,16.4,20.455,87,0,100,24,0,24
2011-11-10 1:00,4,2011,11,10,5,1,0,1,2,16.4,20.455,87,0,90.909,11,1,10
2011-11-10 2:00,4,2011,11,10,5,2,0,1,2,15.58,19.695,94,0,100,5,0,5
2011-11-10 3:00,4,2011,11,10,5,3,0,1,1,15.58,19.695,94,6.0032,100,11,0,11
2011-11-10 4:00,4,2011,11,10,5,4,0,1,1,15.58,19.695,94,6.0032,66.667,3,1,2
2011-11-10 5:00,4,2011,11,10,5,5,0,1,2,14.76,17.425,100,8.9981,95.652,23,1,22
2011-11-10 6:00,4,2011,11,10,5,6,0,1,2,14.76,17.425,100,8.9981,96.491,114,4,110
2011-11-10 7:00,4,2011,11,10,5,7,0,1,2,15.58,19.695,94,11.0014,97.794,272,6,266
2011-11-10 8:00,4,2011,11,10,5,8,0,1,2,16.4,20.455,94,6.0032,95.872,436,18,418
2011-11-10 9:00,4,2011,11,10,5,9,0,1,2,17.22,21.21,94,7.0015,89.1,211,23,188
2011-11-10 10:00,4,2011,11,10,5,10,0,1,2,18.04,21.97,88,15.0013,85.47,117,17,100
2011-11-10 11:00,4,2011,11,10,5,11,0,1,2,18.86,22.725,67,26.0027,91.667,108,9,99
2011-11-10 12:00,4,2011,11,10,5,12,0,1,2,17.22,21.21,67,23.9994,89.222,167,18,149
2011-11-10 13:00,4,2011,11,10,5,13,0,1,3,14.76,16.665,81,23.9994,90.625,96,9,87
2011-11-10 14:00,4,2011,11,10,5,14,0,1,3,14.76,16.665,87,19.0012,90.625,64,6,58
2011-11-10 15:00,4,2011,11,10,5,15,0,1,3,14.76,16.665,81,19.9995,91.935,62,5,57
2011-11-10 16:00,4,2011,11,10,5,16,0,1,3,14.76,17.425,81,15.0013,91.781,73,6,67
2011-11-10 17:00,4,2011,11,10,5,17,0,1,3,14.76,17.425,81,15.0013,94.915,177,9,168
2011-11-10 18:00,4,2011,11,10,5,18,0,1,2,14.76,17.425,81,11.0014,96.337,273,10,263
2011-11-10 19:00,4,2011,11,10,5,19,0,1,2,14.76,17.425,71,15.0013,90.995,211,19,192
2011-11-10 20:00,4,2011,11,10,5,20,0,1,2,14.76,16.665,62,19.0012,95.238,168,8,160
2011-11-10 21:00,4,2011,11,10,5,21,0,1,1,14.76,16.665,57,16.9979,95.588,136,6,130
2011-11-10 22:00,4,2011,11,10,5,22,0,1,1,14.76,16.665,53,19.0012,94.382,89,5,84
2011-11-10 23:00,4,2011,11,10,5,23,0,1,2,13.94,16.665,57,11.0014,89.024,82,9,73
2011-11-11 0:00,4,2011,11,11,6,0,1,0,1,13.94,15.91,53,16.9979,84.848,66,10,56
2011-11-11 1:00,4,2011,11,11,6,1,1,0,1,13.12,15.15,57,22.0028,84.211,19,3,16
2011-11-11 2:00,4,2011,11,11,6,2,1,0,1,13.12,14.395,57,19.0012,90.909,11,1,10
2011-11-11 3:00,4,2011,11,11,6,3,1,0,1,12.3,14.395,61,12.998,100,6,0,6
2011-11-11 4:00,4,2011,11,11,6,4,1,0,1,12.3,14.395,61,12.998,100,8,0,8
2011-11-11 5:00,4,2011,11,11,6,5,1,0,1,12.3,14.395,49,16.9979,100,13,0,13
2011-11-11 6:00,4,2011,11,11,6,6,1,0,1,11.48,12.88,45,22.0028,100,46,0,46
2011-11-11 7:00,4,2011,11,11,6,7,1,0,1,11.48,13.635,45,16.9979,95.868,121,5,116
2011-11-11 8:00,4,2011,11,11,6,8,1,0,1,12.3,13.635,42,23.9994,96.512,258,9,249
2011-11-11 9:00,4,2011,11,11,6,9,1,0,1,13.12,14.395,45,30.0026,92.537,201,15,186
2011-11-11 10:00,4,2011,11,11,6,10,1,0,1,13.12,13.635,42,36.9974,81,200,38,162
2011-11-11 11:00,4,2011,11,11,6,11,1,0,1,13.94,14.395,42,32.9975,88.235,170,20,150
2011-11-11 12:00,4,2011,11,11,6,12,1,0,1,13.94,14.395,42,31.0009,82.845,239,41,198
2011-11-11 13:00,4,2011,11,11,6,13,1,0,1,15.58,19.695,37,36.9974,75.847,236,57,179
2011-11-11 14:00,4,2011,11,11,6,14,1,0,1,15.58,19.695,37,31.0009,74.089,247,64,183
2011-11-11 15:00,4,2011,11,11,6,15,1,0,1,14.76,16.665,37,27.9993,86.574,216,29,187
2011-11-11 16:00,4,2011,11,11,6,16,1,0,1,14.76,16.665,34,22.0028,79.412,238,49,189
2011-11-11 17:00,4,2011,11,11,6,17,1,0,1,13.94,15.15,39,22.0028,92.258,310,24,286
2011-11-11 18:00,4,2011,11,11,6,18,1,0,1,13.94,15.91,39,16.9979,88.942,208,23,185
2011-11-11 19:00,4,2011,11,11,6,19,1,0,1,13.12,15.91,39,11.0014,91.457,199,17,182
2011-11-11 20:00,4,2011,11,11,6,20,1,0,1,13.12,15.91,39,12.998,88.991,109,12,97
2011-11-11 21:00,4,2011,11,11,6,21,1,0,1,12.3,15.15,45,11.0014,95.181,83,4,79
2011-11-11 22:00,4,2011,11,11,6,22,1,0,1,13.12,15.91,39,12.998,85.714,91,13,78
2011-11-11 23:00,4,2011,11,11,6,23,1,0,1,12.3,15.91,45,6.0032,91.781,73,6,67
2011-11-12 0:00,4,2011,11,12,7,0,0,0,1,9.84,12.12,60,8.9981,81.25,64,12,52
2011-11-12 1:00,4,2011,11,12,7,1,0,0,1,9.84,12.12,60,8.9981,83.333,54,9,45
2011-11-12 2:00,4,2011,11,12,7,2,0,0,1,9.84,12.88,65,6.0032,84.783,46,7,39
2011-11-12 3:00,4,2011,11,12,7,3,0,0,1,9.84,12.12,70,8.9981,76.471,17,4,13
2011-11-12 4:00,4,2011,11,12,7,4,0,0,1,8.2,10.605,80,8.9981,100,7,0,7
2011-11-12 5:00,4,2011,11,12,7,5,0,0,1,9.02,12.88,75,6.0032,75,4,1,3
2011-11-12 6:00,4,2011,11,12,7,6,0,0,1,9.02,11.365,75,11.0014,100,7,0,7
2011-11-12 7:00,4,2011,11,12,7,7,0,0,1,9.02,11.365,75,12.998,88.889,27,3,24
2011-11-12 8:00,4,2011,11,12,7,8,0,0,1,10.66,12.88,70,12.998,86.139,101,14,87
2011-11-12 9:00,4,2011,11,12,7,9,0,0,1,12.3,15.15,61,11.0014,88.75,160,18,142
2011-11-12 10:00,4,2011,11,12,7,10,0,0,1,13.94,15.91,61,19.0012,73.276,232,62,170
2011-11-12 11:00,4,2011,11,12,7,11,0,0,1,15.58,19.695,54,19.0012,67.619,315,102,213
2011-11-12 12:00,4,2011,11,12,7,12,0,0,1,18.04,21.97,44,19.0012,61.202,366,142,224
2011-11-12 13:00,4,2011,11,12,7,13,0,0,1,19.68,23.485,36,19.0012,63.739,353,128,225
2011-11-12 14:00,4,2011,11,12,7,14,0,0,1,20.5,24.24,36,19.9995,56.092,435,191,244
2011-11-12 15:00,4,2011,11,12,7,15,0,0,1,21.32,25,29,19.0012,57.254,386,165,221
2011-11-12 16:00,4,2011,11,12,7,16,0,0,1,21.32,25,32,16.9979,62.05,361,137,224
2011-11-12 17:00,4,2011,11,12,7,17,0,0,1,20.5,24.24,34,16.9979,67.719,285,92,193
2011-11-12 18:00,4,2011,11,12,7,18,0,0,1,17.22,21.21,58,12.998,73.892,203,53,150
2011-11-12 19:00,4,2011,11,12,7,19,0,0,1,17.22,21.21,50,16.9979,81.287,171,32,139
2011-11-12 20:00,4,2011,11,12,7,20,0,0,1,17.22,21.21,50,19.0012,76.515,132,31,101
2011-11-12 21:00,4,2011,11,12,7,21,0,0,1,17.22,21.21,47,19.0012,84.426,122,19,103
2011-11-12 22:00,4,2011,11,12,7,22,0,0,1,17.22,21.21,47,16.9979,74.576,118,30,88
2011-11-12 23:00,4,2011,11,12,7,23,0,0,1,16.4,20.455,58,11.0014,77.228,101,23,78
2011-11-13 0:00,4,2011,11,13,1,0,0,0,2,16.4,20.455,58,12.998,83.562,73,12,61
2011-11-13 1:00,4,2011,11,13,1,1,0,0,2,14.76,17.425,66,12.998,81.69,71,13,58
2011-11-13 2:00,4,2011,11,13,1,2,0,0,1,14.76,18.18,57,7.0015,84.211,57,9,48
2011-11-13 3:00,4,2011,11,13,1,3,0,0,2,14.76,17.425,62,8.9981,71.429,28,8,20
2011-11-13 4:00,4,2011,11,13,1,4,0,0,2,14.76,17.425,62,8.9981,83.333,6,1,5
2011-11-13 5:00,4,2011,11,13,1,5,0,0,1,13.94,16.665,61,11.0014,60,5,2,3
2011-11-13 6:00,4,2011,11,13,1,6,0,0,1,13.94,16.665,66,8.9981,78.261,23,5,18
2011-11-13 7:00,4,2011,11,13,1,7,0,0,1,13.94,15.91,66,15.0013,69.767,43,13,30
2011-11-13 8:00,4,2011,11,13,1,8,0,0,1,13.94,17.425,66,6.0032,69.62,79,24,55
2011-11-13 9:00,4,2011,11,13,1,9,0,0,1,16.4,20.455,54,19.0012,71.852,135,38,97
2011-11-13 10:00,4,2011,11,13,1,10,0,0,1,18.04,21.97,44,22.0028,73.859,241,63,178
2011-11-13 11:00,4,2011,11,13,1,11,0,0,1,18.86,22.725,40,27.9993,63.39,295,108,187
2011-11-13 12:00,4,2011,11,13,1,12,0,0,2,21.32,25,29,27.9993,68.362,354,112,242
2011-11-13 13:00,4,2011,11,13,1,13,0,0,2,21.32,25,29,27.9993,69.027,339,105,234
2011-11-13 14:00,4,2011,11,13,1,14,0,0,2,22.14,25.76,28,32.9975,70.889,371,108,263
2011-11-13 15:00,4,2011,11,13,1,15,0,0,2,20.5,24.24,42,22.0028,71.29,310,89,221
2011-11-13 16:00,4,2011,11,13,1,16,0,0,2,22.14,25.76,28,26.0027,70.846,319,93,226
2011-11-13 17:00,4,2011,11,13,1,17,0,0,1,21.32,25,27,22.0028,80.952,231,44,187
2011-11-13 18:00,4,2011,11,13,1,18,0,0,1,21.32,25,27,22.0028,81.579,190,35,155
2011-11-13 19:00,4,2011,11,13,1,19,0,0,1,20.5,24.24,29,23.9994,77.07,157,36,121
2011-11-13 20:00,4,2011,11,13,1,20,0,0,1,20.5,24.24,31,23.9994,82.734,139,24,115
2011-11-13 21:00,4,2011,11,13,1,21,0,0,1,19.68,23.485,36,16.9979,80,95,19,76
2011-11-13 22:00,4,2011,11,13,1,22,0,0,1,19.68,23.485,41,26.0027,71.91,89,25,64
2011-11-13 23:00,4,2011,11,13,1,23,0,0,1,18.86,22.725,51,19.9995,73.134,67,18,49
2011-11-14 0:00,4,2011,11,14,2,0,0,1,1,18.86,22.725,59,19.0012,73.333,30,8,22
2011-11-14 1:00,4,2011,11,14,2,1,0,1,1,18.86,22.725,63,19.9995,54.545,11,5,6
2011-11-14 2:00,4,2011,11,14,2,2,0,1,1,18.86,22.725,63,23.9994,58.824,17,7,10
2011-11-14 3:00,4,2011,11,14,2,3,0,1,1,18.04,21.97,67,19.0012,42.857,7,4,3
2011-11-14 4:00,4,2011,11,14,2,4,0,1,1,18.04,21.97,67,15.0013,100,5,0,5
2011-11-14 5:00,4,2011,11,14,2,5,0,1,2,18.04,21.97,67,16.9979,100,19,0,19
2011-11-14 6:00,4,2011,11,14,2,6,0,1,2,18.04,21.97,72,15.0013,91.228,114,10,104
2011-11-14 7:00,4,2011,11,14,2,7,0,1,1,18.04,21.97,72,16.9979,96.584,322,11,311
2011-11-14 8:00,4,2011,11,14,2,8,0,1,2,18.86,22.725,67,12.998,94.027,452,27,425
2011-11-14 9:00,4,2011,11,14,2,9,0,1,2,19.68,23.485,67,22.0028,87.554,233,29,204
2011-11-14 10:00,4,2011,11,14,2,10,0,1,2,20.5,24.24,63,19.0012,76.577,111,26,85
2011-11-14 11:00,4,2011,11,14,2,11,0,1,2,22.14,25.76,60,19.0012,82.813,128,22,106
2011-11-14 12:00,4,2011,11,14,2,12,0,1,1,22.96,26.515,56,19.9995,82.178,202,36,166
2011-11-14 13:00,4,2011,11,14,2,13,0,1,1,24.6,31.06,49,26.0027,75.369,203,50,153
2011-11-14 14:00,4,2011,11,14,2,14,0,1,1,25.42,31.06,46,30.0026,74.595,185,47,138
2011-11-14 15:00,4,2011,11,14,2,15,0,1,1,26.24,31.06,44,22.0028,72.821,195,53,142
2011-11-14 16:00,4,2011,11,14,2,16,0,1,1,25.42,31.06,46,27.9993,83.81,315,51,264
2011-11-14 17:00,4,2011,11,14,2,17,0,1,1,25.42,31.06,46,16.9979,89.403,519,55,464
2011-11-14 18:00,4,2011,11,14,2,18,0,1,1,22.96,26.515,56,19.0012,94.07,489,29,460
2011-11-14 19:00,4,2011,11,14,2,19,0,1,1,24.6,31.06,53,19.9995,90.728,302,28,274
2011-11-14 20:00,4,2011,11,14,2,20,0,1,1,24.6,31.06,53,23.9994,87.5,240,30,210
2011-11-14 21:00,4,2011,11,14,2,21,0,1,1,24.6,31.06,53,23.9994,82.629,213,37,176
2011-11-14 22:00,4,2011,11,14,2,22,0,1,1,23.78,27.275,56,23.9994,84.956,113,17,96
2011-11-14 23:00,4,2011,11,14,2,23,0,1,1,22.96,26.515,64,19.9995,78.689,61,13,48
2011-11-15 0:00,4,2011,11,15,3,0,0,1,1,22.96,26.515,64,23.9994,68.182,22,7,15
2011-11-15 1:00,4,2011,11,15,3,1,0,1,1,22.96,26.515,60,19.9995,50,10,5,5
2011-11-15 2:00,4,2011,11,15,3,2,0,1,1,22.96,26.515,64,16.9979,53.333,15,7,8
2011-11-15 3:00,4,2011,11,15,3,3,0,1,2,22.14,25.76,68,22.0028,100,4,0,4
2011-11-15 4:00,4,2011,11,15,3,4,0,1,1,22.96,26.515,64,19.9995,85.714,7,1,6
2011-11-15 5:00,4,2011,11,15,3,5,0,1,1,22.14,25.76,68,19.0012,92.857,28,2,26
2011-11-15 6:00,4,2011,11,15,3,6,0,1,2,22.96,26.515,64,6.0032,96.296,108,4,104
2011-11-15 7:00,4,2011,11,15,3,7,0,1,2,22.14,25.76,68,11.0014,93.417,319,21,298
2011-11-15 8:00,4,2011,11,15,3,8,0,1,2,22.14,25.76,68,7.0015,94.375,480,27,453
2011-11-15 9:00,4,2011,11,15,3,9,0,1,2,22.96,26.515,64,6.0032,87,200,26,174
2011-11-15 10:00,4,2011,11,15,3,10,0,1,2,22.96,26.515,64,19.0012,83.333,138,23,115
2011-11-15 11:00,4,2011,11,15,3,11,0,1,2,22.96,26.515,64,12.998,86.567,134,18,116
2011-11-15 12:00,4,2011,11,15,3,12,0,1,2,22.14,25.76,68,0,84.091,176,28,148
2011-11-15 13:00,4,2011,11,15,3,13,0,1,3,22.14,25.76,60,15.0013,86.275,153,21,132
2011-11-15 14:00,4,2011,11,15,3,14,0,1,2,22.14,25.76,60,19.0012,81.633,147,27,120
2011-11-15 15:00,4,2011,11,15,3,15,0,1,2,22.14,25.76,60,8.9981,81.152,191,36,155
2011-11-15 16:00,4,2011,11,15,3,16,0,1,2,21.32,25,68,8.9981,88.561,271,31,240
2011-11-15 17:00,4,2011,11,15,3,17,0,1,2,20.5,24.24,72,12.998,93.57,451,29,422
2011-11-15 18:00,4,2011,11,15,3,18,0,1,2,20.5,24.24,72,19.0012,93.878,441,27,414
2011-11-15 19:00,4,2011,11,15,3,19,0,1,2,20.5,24.24,72,23.9994,90.559,286,27,259
2011-11-15 20:00,4,2011,11,15,3,20,0,1,2,19.68,23.485,82,8.9981,89.076,238,26,212
2011-11-15 21:00,4,2011,11,15,3,21,0,1,2,20.5,24.24,77,6.0032,86.31,168,23,145
2011-11-15 22:00,4,2011,11,15,3,22,0,1,2,18.86,22.725,88,7.0015,85.156,128,19,109
2011-11-15 23:00,4,2011,11,15,3,23,0,1,2,18.86,22.725,94,7.0015,82.5,80,14,66
2011-11-16 0:00,4,2011,11,16,4,0,0,1,2,18.86,22.725,94,0,83.871,31,5,26
2011-11-16 1:00,4,2011,11,16,4,1,0,1,3,18.86,22.725,94,6.0032,100,5,0,5
2011-11-16 2:00,4,2011,11,16,4,2,0,1,2,18.86,22.725,94,7.0015,60,10,4,6
2011-11-16 3:00,4,2011,11,16,4,3,0,1,2,18.86,22.725,94,7.0015,60,5,2,3
2011-11-16 4:00,4,2011,11,16,4,4,0,1,2,18.04,21.97,100,15.0013,75,4,1,3
2011-11-16 5:00,4,2011,11,16,4,5,0,1,3,18.86,22.725,94,7.0015,100,13,0,13
2011-11-16 6:00,4,2011,11,16,4,6,0,1,2,18.86,22.725,94,6.0032,92.857,56,4,52
2011-11-16 7:00,4,2011,11,16,4,7,0,1,3,18.86,22.725,94,0,94.891,137,7,130
2011-11-16 8:00,4,2011,11,16,4,8,0,1,3,18.86,22.725,94,0,96.121,232,9,223
2011-11-16 9:00,4,2011,11,16,4,9,0,1,3,18.86,22.725,94,0,93.902,82,5,77
2011-11-16 10:00,4,2011,11,16,4,10,0,1,3,18.86,22.725,94,0,88.889,36,4,32
2011-11-16 11:00,4,2011,11,16,4,11,0,1,3,18.86,22.725,94,6.0032,88.333,60,7,53
2011-11-16 12:00,4,2011,11,16,4,12,0,1,3,18.86,22.725,100,0,90.741,54,5,49
2011-11-16 13:00,4,2011,11,16,4,13,0,1,3,18.86,22.725,94,8.9981,89.655,58,6,52
2011-11-16 14:00,4,2011,11,16,4,14,0,1,2,18.86,22.725,100,8.9981,80.328,61,12,49
2011-11-16 15:00,4,2011,11,16,4,15,0,1,3,19.68,23.485,94,7.0015,75.758,66,16,50
2011-11-16 16:00,4,2011,11,16,4,16,0,1,3,19.68,23.485,94,7.0015,89.431,123,13,110
2011-11-16 17:00,4,2011,11,16,4,17,0,1,2,19.68,23.485,88,12.998,92.704,233,17,216
2011-11-16 18:00,4,2011,11,16,4,18,0,1,3,18.86,22.725,88,26.0027,93.122,189,13,176
2011-11-16 19:00,4,2011,11,16,4,19,0,1,3,18.86,22.725,88,26.0027,97.297,111,3,108
2011-11-16 20:00,4,2011,11,16,4,20,0,1,3,18.04,21.97,88,26.0027,94.949,99,5,94
2011-11-16 21:00,4,2011,11,16,4,21,0,1,3,18.04,21.97,88,19.0012,96,75,3,72
2011-11-16 22:00,4,2011,11,16,4,22,0,1,3,17.22,21.21,88,15.0013,97.826,46,1,45
2011-11-16 23:00,4,2011,11,16,4,23,0,1,3,17.22,21.21,88,8.9981,90.323,31,3,28
2011-11-17 0:00,4,2011,11,17,5,0,0,1,2,17.22,21.21,88,16.9979,91.667,24,2,22
2011-11-17 1:00,4,2011,11,17,5,1,0,1,2,17.22,21.21,82,11.0014,100,5,0,5
2011-11-17 2:00,4,2011,11,17,5,2,0,1,2,17.22,21.21,82,15.0013,100,5,0,5
2011-11-17 3:00,4,2011,11,17,5,3,0,1,2,17.22,21.21,77,22.0028,100,3,0,3
2011-11-17 4:00,4,2011,11,17,5,4,0,1,2,16.4,20.455,62,27.9993,75,4,1,3
2011-11-17 5:00,4,2011,11,17,5,5,0,1,3,13.94,15.15,71,22.0028,95.455,22,1,21
2011-11-17 6:00,4,2011,11,17,5,6,0,1,3,14.76,17.425,57,15.0013,96,75,3,72
2011-11-17 7:00,4,2011,11,17,5,7,0,1,3,13.94,15.91,61,19.0012,97.619,168,4,164
2011-11-17 8:00,4,2011,11,17,5,8,0,1,3,13.94,15.15,61,19.9995,96.62,355,12,343
2011-11-17 9:00,4,2011,11,17,5,9,0,1,2,13.94,15.15,61,22.0028,92.929,198,14,184
2011-11-17 10:00,4,2011,11,17,5,10,0,1,2,13.94,15.15,61,22.0028,91.358,81,7,74
2011-11-17 11:00,4,2011,11,17,5,11,0,1,3,13.12,15.15,66,22.0028,95.876,97,4,93
2011-11-17 12:00,4,2011,11,17,5,12,0,1,2,13.94,15.15,53,19.9995,95.041,121,6,115
2011-11-17 13:00,4,2011,11,17,5,13,0,1,2,13.94,15.15,49,30.0026,87.903,124,15,109
2011-11-17 14:00,4,2011,11,17,5,14,0,1,2,13.94,15.15,49,26.0027,95.455,110,5,105
2011-11-17 15:00,4,2011,11,17,5,15,0,1,2,13.94,15.15,49,30.0026,91.379,116,10,106
2011-11-17 16:00,4,2011,11,17,5,16,0,1,1,13.12,14.395,39,27.9993,95.897,195,8,187
2011-11-17 17:00,4,2011,11,17,5,17,0,1,1,13.12,14.395,42,26.0027,94.987,399,20,379
2011-11-17 18:00,4,2011,11,17,5,18,0,1,1,13.12,15.91,39,12.998,97.068,307,9,298
